DateTime,year,n,a_n,b_n,amplitude,period_hours
440,2024,440,-1.228715753,0.202511817,1.245292511,19.90909091
441,2024,441,-0.617790317,-1.517958041,1.638859814,19.86394558
442,2024,442,1.418832439,-1.534255714,2.089743067,19.81900452
443,2024,443,0.116099241,1.425892911,1.430611627,19.77426637
444,2024,444,-0.759938061,1.269109317,1.479237748,19.72972973
445,2024,445,-0.617195729,0.644908424,0.892657517,19.68539326
446,2024,446,-0.669590649,-0.48458435,0.826543181,19.64125561
447,2024,447,1.026640299,0.667685564,1.224660898,19.59731544
448,2024,448,-0.769992198,1.48412813,1.671982144,19.55357143
449,2024,449,-0.750327615,-0.081664756,0.754758678,19.51002227
450,2024,450,-0.377753213,0.72416258,0.816767367,19.46666667
451,2024,451,-0.391607734,-0.156234962,0.421623031,19.42350333
452,2024,452,0.847674239,-0.683257271,1.088757142,19.38053097
453,2024,453,0.16296751,0.923553994,0.937822152,19.33774834
454,2024,454,-0.92632371,0.83676994,1.248302667,19.29515419
455,2024,455,-0.843497142,-1.118818984,1.40115786,19.25274725
456,2024,456,-0.301419174,-0.046981604,0.305058665,19.21052632
457,2024,457,-0.453556725,-0.780979069,0.90312901,19.16849015
458,2024,458,0.433333848,0.22409483,0.487849071,19.12663755
459,2024,459,0.026120076,0.442042875,0.442813914,19.08496732
460,2024,460,1.122781879,-0.042078251,1.123570081,19.04347826
461,2024,461,-0.026586491,0.195677485,0.197475365,19.0021692
462,2024,462,0.880905723,0.355052254,0.949766811,18.96103896
463,2024,463,0.980413456,1.037837805,1.427696696,18.92008639
464,2024,464,-0.705079745,0.321911511,0.775089974,18.87931034
465,2024,465,0.388087199,-0.437585569,0.584887002,18.83870968
466,2024,466,1.222989649,1.072623801,1.626722318,18.79828326
467,2024,467,-0.032980487,-0.156444975,0.159883528,18.75802998
468,2024,468,0.408904944,-0.059257804,0.413176404,18.71794872
469,2024,469,-0.422064089,-0.213688794,0.4730761,18.67803838
470,2024,470,0.682671632,-0.673212727,0.958778355,18.63829787
471,2024,471,0.19496258,1.385024561,1.398679178,18.59872611
472,2024,472,-1.259075644,0.270919463,1.287893176,18.55932203
473,2024,473,-0.544189228,-0.841829157,1.002406228,18.52008457
474,2024,474,0.548386599,-0.202285551,0.584506035,18.48101266
475,2024,475,-0.533889339,0.897086375,1.043935721,18.44210526
476,2024,476,-1.236188947,-0.00845329,1.236217849,18.40336134
477,2024,477,-0.092486196,-1.013335932,1.017547742,18.36477987
478,2024,478,0.077831706,0.44105914,0.447873799,18.32635983
479,2024,479,-0.151332538,0.190228451,0.243081058,18.28810021
480,2024,480,-0.814966748,0.009176628,0.815018411,18.25
481,2024,481,-0.410554099,-1.061453489,1.138085312,18.21205821
482,2024,482,0.22146836,-0.120318317,0.252041132,18.17427386
483,2024,483,-0.958302827,-0.543399336,1.101647469,18.13664596
484,2024,484,-0.197974622,-1.252136623,1.267690843,18.09917355
485,2024,485,-0.242252204,-1.208745455,1.2327821,18.06185567
486,2024,486,1.156450995,-0.83617798,1.427085323,18.02469136
487,2024,487,-0.494202814,0.194229793,0.531000597,17.98767967
488,2024,488,-0.487700892,-1.286626474,1.375957792,17.95081967
489,2024,489,1.329429473,-0.192318497,1.343268078,17.91411043
490,2024,490,-0.354480067,0.23207883,0.423694113,17.87755102
491,2024,491,0.611937869,0.300834898,0.681886787,17.84114053
492,2024,492,-0.582688403,0.737672501,0.940046006,17.80487805
493,2024,493,-0.077528575,-0.897835142,0.901176244,17.76876268
494,2024,494,1.244656621,0.179652705,1.257555247,17.73279352
495,2024,495,-0.020702072,0.564567509,0.564946943,17.6969697
496,2024,496,0.049030237,-0.168799578,0.17577617,17.66129032
497,2024,497,0.804410219,0.695085563,1.063117934,17.62575453
498,2024,498,-0.177553896,1.013828884,1.029259147,17.59036145
499,2024,499,-1.198185207,0.126580952,1.204852907,17.55511022
500,2024,500,-0.080564924,-1.161576863,1.164367432,17.52
501,2024,501,1.0035166,0.181766176,1.019845336,17.48502994
502,2024,502,-0.157712877,0.495851244,0.520328558,17.4501992
503,2024,503,0.12792006,0.137291534,0.187649959,17.41550696
504,2024,504,-1.075636074,0.171341263,1.089197316,17.38095238
505,2024,505,0.87197305,-1.01069548,1.334856679,17.34653465
506,2024,506,0.532597634,1.335665868,1.437937256,17.31225296
507,2024,507,-1.001147712,-0.172815457,1.015953702,17.27810651
508,2024,508,-0.164333804,-0.166700156,0.234082338,17.24409449
509,2024,509,-0.718738788,0.021433315,0.719058295,17.21021611
510,2024,510,0.309877548,-0.933088817,0.983198268,17.17647059
511,2024,511,0.30095465,0.048489636,0.304835933,17.14285714
512,2024,512,0.387221835,0.403811886,0.559468309,17.109375
513,2024,513,0.743563137,0.638524058,0.980101582,17.07602339
514,2024,514,-0.403949444,0.225735123,0.462743449,17.04280156
515,2024,515,0.396977624,0.987775525,1.064561751,17.00970874
516,2024,516,-0.079362615,0.292716745,0.303284549,16.97674419
517,2024,517,0.030072338,-0.821630794,0.822180945,16.94390716
518,2024,518,0.572971075,-0.012501525,0.573107443,16.91119691
519,2024,519,1.218001579,0.642372341,1.377014913,16.87861272
520,2024,520,0.869023453,0.795680864,1.17826559,16.84615385
521,2024,521,-0.546780657,0.491572898,0.735263899,16.81381958
522,2024,522,0.791185013,-0.521295332,0.947482216,16.7816092
523,2024,523,1.100765514,0.537538242,1.22500289,16.74952199
524,2024,524,-0.808243022,-0.039739459,0.809219381,16.71755725
525,2024,525,0.032261968,-0.104665734,0.109525113,16.68571429
526,2024,526,-0.416529054,0.221252704,0.471645218,16.6539924
527,2024,527,-0.979863635,-1.023281125,1.416769919,16.62239089
528,2024,528,0.913606984,-0.78198254,1.202569921,16.59090909
529,2024,529,0.612586367,0.8625867,1.0579782,16.55954631
530,2024,530,-0.980768208,0.013973712,0.98086775,16.52830189
531,2024,531,-0.258751377,0.23723016,0.351041912,16.49717514
532,2024,532,-0.739746798,-0.480579211,0.882146079,16.46616541
533,2024,533,-0.091845284,-0.314300701,0.327445396,16.43527205
534,2024,534,-0.255768117,0.989763616,1.02227655,16.40449438
535,2024,535,0.114042439,-0.679467991,0.688972008,16.37383178
536,2024,536,0.055927848,0.064341469,0.085251093,16.34328358
537,2024,537,0.651054268,0.777056867,1.013749986,16.31284916
538,2024,538,-0.806477525,0.011815589,0.806564075,16.28252788
539,2024,539,-0.14918101,-0.970754145,0.98214998,16.25231911
540,2024,540,1.137847058,0.752900552,1.364388204,16.22222222
541,2024,541,-1.119975383,0.211703141,1.139808352,16.1922366
542,2024,542,-0.509653876,-0.899533751,1.033880091,16.16236162
543,2024,543,0.458415624,-0.226129365,0.511154941,16.13259669
544,2024,544,0.216006576,0.230443559,0.315852932,16.10294118
545,2024,545,-1.212879746,-0.308818986,1.251577582,16.0733945
546,2024,546,0.462878009,-0.713783806,0.850731082,16.04395604
547,2024,547,0.32070885,0.697917315,0.768077304,16.01462523
548,2024,548,-0.760941142,-0.555062113,0.941873331,15.98540146
549,2024,549,0.125786926,0.363756576,0.38489115,15.95628415
550,2024,550,-0.599125194,0.015261236,0.599319534,15.92727273
551,2024,551,-0.025381156,-1.198100224,1.198369038,15.89836661
552,2024,552,0.071199932,0.250354563,0.260282227,15.86956522
553,2024,553,-0.258610977,-0.196860896,0.325013615,15.84086799
554,2024,554,0.730246947,-0.061396874,0.73282343,15.81227437
555,2024,555,-0.632858078,0.612867128,0.880974155,15.78378378
556,2024,556,-0.058855639,-0.301073639,0.306772427,15.75539568
557,2024,557,0.322039626,0.30215267,0.441594561,15.72710952
558,2024,558,-0.576696516,0.507635731,0.768292202,15.69892473
559,2024,559,0.434348176,-0.23222411,0.492530583,15.67084079
560,2024,560,-0.08739793,0.691312748,0.696815409,15.64285714
561,2024,561,-0.773565172,0.103807559,0.780499253,15.61497326
562,2024,562,1.513814573,-0.855555133,1.738852825,15.58718861
563,2024,563,0.190908097,0.980372201,0.998787041,15.55950266
564,2024,564,-0.086218511,-0.163001728,0.184399553,15.53191489
565,2024,565,0.965597491,-0.235236939,0.993838484,15.50442478
566,2024,566,0.0509576,0.310338107,0.314493907,15.4770318
567,2024,567,0.032615316,0.031680117,0.045468546,15.44973545
568,2024,568,0.001692141,-0.275481962,0.275487159,15.42253521
569,2024,569,-0.20297485,-0.426114654,0.471987805,15.39543058
570,2024,570,0.269915324,-0.772709789,0.818495388,15.36842105
571,2024,571,0.504966886,0.102382542,0.51524144,15.34150613
572,2024,572,-0.23906854,0.103946574,0.260688813,15.31468531
573,2024,573,0.090969153,0.77354684,0.778877462,15.28795812
574,2024,574,-0.729481042,0.337875435,0.80392935,15.26132404
575,2024,575,-0.278067082,-0.537770304,0.605407468,15.23478261
576,2024,576,0.186158724,1.008367436,1.025407215,15.20833333
577,2024,577,-0.32276626,0.706918019,0.777117202,15.18197574
578,2024,578,-0.728639238,-0.024535815,0.729052224,15.15570934
579,2024,579,0.075670338,-0.264272854,0.274892964,15.12953368
580,2024,580,1.012754628,0.86374327,1.331061371,15.10344828
581,2024,581,0.336303591,-0.00517229,0.336343363,15.07745267
582,2024,582,0.55793155,0.460489595,0.723421234,15.05154639
583,2024,583,0.044944251,0.354824671,0.357659801,15.02572899
584,2024,584,0.421677137,-0.217716019,0.47456493,15
585,2024,585,-0.380158548,-0.155053829,0.410563285,14.97435897
586,2024,586,0.077585497,-0.836032862,0.839625187,14.94880546
587,2024,587,0.864474568,-0.609496606,1.057734557,14.92333901
588,2024,588,0.824692445,-0.180698771,0.844256877,14.89795918
589,2024,589,-0.585785536,1.044130935,1.197227674,14.87266553
590,2024,590,-0.98584785,-1.215558671,1.565081105,14.84745763
591,2024,591,1.360428018,-0.802962103,1.57971913,14.82233503
592,2024,592,-0.234577139,1.476912242,1.495425092,14.7972973
593,2024,593,-1.183512408,-0.552687806,1.306202676,14.77234401
594,2024,594,-0.225779407,-0.729179658,0.76333434,14.74747475
595,2024,595,0.107990636,-0.627533371,0.636757496,14.72268908
596,2024,596,0.569534735,0.424020511,0.710044512,14.69798658
597,2024,597,-0.403333007,0.360636464,0.54105099,14.67336683
598,2024,598,-0.119393148,-0.281338682,0.305624243,14.64882943
599,2024,599,0.099754269,0.207349044,0.230096806,14.62437396
600,2024,600,-0.160032966,0.475068472,0.501298917,14.6
601,2024,601,-0.85689337,-0.370866419,0.933706671,14.57570715
602,2024,602,0.11886262,0.279364042,0.303599391,14.55149502
603,2024,603,-0.150228265,-0.008802589,0.150485937,14.52736318
604,2024,604,0.192059901,0.377771507,0.423790417,14.50331126
605,2024,605,-0.566976278,0.169628806,0.591807428,14.47933884
606,2024,606,-0.196562143,-0.536805352,0.571661318,14.45544554
607,2024,607,0.445894762,0.664504915,0.800243039,14.43163097
608,2024,608,-0.646838732,0.097691692,0.654174298,14.40789474
609,2024,609,-0.837128649,0.307000997,0.891646784,14.38423645
610,2024,610,-0.716287405,-0.560100535,0.909274577,14.36065574
611,2024,611,0.398284094,-0.43722118,0.59143265,14.33715221
612,2024,612,-0.255499145,0.328723501,0.416339949,14.31372549
613,2024,613,-0.276081439,-0.459534954,0.53609079,14.2903752
614,2024,614,-0.589649937,-0.089508626,0.596404931,14.26710098
615,2024,615,0.620229706,-0.342928906,0.708720766,14.24390244
616,2024,616,-0.477415133,0.652734792,0.808695194,14.22077922
617,2024,617,-1.094430094,-0.628139193,1.261877996,14.19773096
618,2024,618,0.982485665,-0.619084422,1.161268101,14.17475728
619,2024,619,-0.187696089,0.353951422,0.400638779,14.15185784
620,2024,620,0.091321796,-0.272362499,0.287264688,14.12903226
621,2024,621,-0.089298618,0.397346304,0.407257079,14.10628019
622,2024,622,-0.208620922,-0.571606281,0.608487,14.08360129
623,2024,623,0.913044691,-0.436165843,1.011875116,14.06099518
624,2024,624,0.508724267,-0.170634482,0.536578518,14.03846154
625,2024,625,1.840239461,-0.180490521,1.849069524,14.016
626,2024,626,-0.287387367,1.60931939,1.634778394,13.99361022
627,2024,627,-0.905620513,-1.06683634,1.399388542,13.97129187
628,2024,628,1.80307036,-0.709034648,1.937470737,13.94904459
629,2024,629,0.359368189,1.371196521,1.417506753,13.92686804
630,2024,630,0.229531396,-1.171185629,1.193465726,13.9047619
631,2024,631,1.856815046,0.425812612,1.905014041,13.88272583
632,2024,632,-1.06137307,1.788158392,2.079428582,13.86075949
633,2024,633,-0.793013717,-1.07199683,1.333434648,13.83886256
634,2024,634,1.029438849,-0.660623729,1.223179486,13.8170347
635,2024,635,0.415712221,1.251193209,1.318446471,13.79527559
636,2024,636,-0.816616172,0.849138135,1.178090635,13.77358491
637,2024,637,-0.47719004,0.075084799,0.483061136,13.75196232
638,2024,638,-1.008868834,-0.452424537,1.105669158,13.73040752
639,2024,639,-0.097473258,-1.204828779,1.208765247,13.70892019
640,2024,640,0.523620293,0.074053059,0.528830849,13.6875
641,2024,641,-0.488665973,0.49403489,0.694884815,13.66614665
642,2024,642,-0.511580023,0.224640771,0.558728554,13.64485981
643,2024,643,-0.154008008,-0.609134222,0.628301653,13.62363919
644,2024,644,-0.194176488,0.23900559,0.307941846,13.60248447
645,2024,645,-0.52518391,-0.642830742,0.830090057,13.58139535
646,2024,646,0.911613602,-0.449286028,1.016315549,13.56037152
647,2024,647,-0.215038974,0.353846746,0.414064343,13.53941267
648,2024,648,0.547966837,-0.626253425,0.832142419,13.51851852
649,2024,649,0.557317632,0.88489492,1.04577338,13.49768875
650,2024,650,-0.364623308,-0.421254312,0.557140334,13.47692308
651,2024,651,0.793889217,0.106522043,0.801003767,13.4562212
652,2024,652,-0.350237997,-0.054363334,0.354431977,13.43558282
653,2024,653,0.692077245,-0.293512385,0.751744925,13.41500766
654,2024,654,-1.225033752,0.704857711,1.413340754,13.39449541
655,2024,655,-0.0502268,-0.959641914,0.960955428,13.3740458
656,2024,656,0.291518563,0.036919762,0.29384714,13.35365854
657,2024,657,-0.599719069,-0.55597435,0.817783859,13.33333333
658,2024,658,1.793970707,0.031740439,1.794251474,13.31306991
659,2024,659,-0.23934799,1.658097075,1.675283072,13.29286798
660,2024,660,-1.239738718,0.801725369,1.476386012,13.27272727
661,2024,661,-1.28497435,-0.699153088,1.462865038,13.2526475
662,2024,662,0.246526679,-1.734976504,1.752403741,13.2326284
663,2024,663,1.372784758,1.150137926,1.790909054,13.21266968
664,2024,664,-0.533942269,1.037290415,1.166647227,13.19277108
665,2024,665,-0.699508179,-0.287942962,0.756454124,13.17293233
666,2024,666,0.364832883,-0.174492231,0.404413861,13.15315315
667,2024,667,-0.030620343,0.7159009,0.716555444,13.13343328
668,2024,668,-0.073223339,0.378603307,0.385619141,13.11377246
669,2024,669,-1.019220708,-0.532175526,1.149792,13.0941704
670,2024,670,-0.556475746,0.130413441,0.571553078,13.07462687
671,2024,671,-0.795609794,-0.30652047,0.852613478,13.05514158
672,2024,672,0.437239782,-0.479251434,0.648737669,13.03571429
673,2024,673,-0.021959035,1.378555692,1.378730573,13.01634473
674,2024,674,-1.121566612,-0.955006969,1.473075007,12.99703264
675,2024,675,1.103870842,-0.045904327,1.104824892,12.97777778
676,2024,676,0.31061837,1.056170456,1.100899543,12.95857988
677,2024,677,-1.035040533,-0.068668996,1.037315928,12.9394387
678,2024,678,-0.166382816,-0.096148861,0.192166191,12.92035398
679,2024,679,-0.008880895,-0.142144268,0.142421428,12.90132548
680,2024,680,1.395247811,-0.348354185,1.438077568,12.88235294
681,2024,681,0.825176057,0.949662621,1.258083709,12.86343612
682,2024,682,0.006337023,-0.496656027,0.496696454,12.84457478
683,2024,683,1.617284173,-0.493043448,1.690769038,12.82576867
684,2024,684,-0.692988404,0.335250917,0.769822126,12.80701754
685,2024,685,-0.433631342,-0.497908216,0.660264138,12.78832117
686,2024,686,0.807401362,-0.800010102,1.136623562,12.7696793
687,2024,687,-0.143226375,-0.983912805,0.994282757,12.7510917
688,2024,688,1.440401661,0.510689045,1.528253986,12.73255814
689,2024,689,-0.230690024,0.215472255,0.315667831,12.71407837
690,2024,690,0.420103274,-1.679275833,1.731026887,12.69565217
691,2024,691,0.71516287,1.046744897,1.26772742,12.67727931
692,2024,692,-0.815008997,-0.121521437,0.824018886,12.65895954
693,2024,693,1.398933142,-0.850405283,1.637132579,12.64069264
694,2024,694,0.423189143,1.704491757,1.756240644,12.62247839
695,2024,695,-0.314376845,0.197035057,0.371019695,12.60431655
696,2024,696,-0.446993578,-0.350997355,0.568333003,12.5862069
697,2024,697,-0.629988332,-0.61976956,0.883741821,12.56814921
698,2024,698,0.401960405,0.633935364,0.750630544,12.55014327
699,2024,699,-0.537974501,-0.760529468,0.931569448,12.53218884
700,2024,700,-0.275074943,-0.553945889,0.618483849,12.51428571
701,2024,701,0.246282426,1.212807155,1.237560596,12.49643367
702,2024,702,-1.716850782,0.945459471,1.959966893,12.47863248
703,2024,703,-2.171201755,-2.577168185,3.369853545,12.46088193
704,2024,704,1.852132318,-1.03121477,2.11985802,12.44318182
705,2024,705,0.446595725,1.609720342,1.670523068,12.42553191
706,2024,706,-1.478403941,0.807844456,1.68472279,12.40793201
707,2024,707,-0.736655744,-0.229716437,0.771641967,12.3903819
708,2024,708,-0.203311551,-1.072219299,1.091324797,12.37288136
709,2024,709,0.3357957,-1.178659604,1.225559959,12.35543018
710,2024,710,1.985548643,0.647037865,2.088315448,12.33802817
711,2024,711,-0.311335087,2.298054406,2.319047992,12.32067511
712,2024,712,-1.485045557,-0.141019167,1.491726085,12.30337079
713,2024,713,0.007743814,-1.198110513,1.198135538,12.28611501
714,2024,714,1.265503489,-0.763443851,1.477953177,12.26890756
715,2024,715,0.683829764,1.260445481,1.433996498,12.25174825
716,2024,716,-1.019991561,0.112025437,1.026124984,12.23463687
717,2024,717,0.594399028,-0.75068266,0.957514836,12.21757322
718,2024,718,0.600646895,1.718755597,1.820685996,12.2005571
719,2024,719,0.210502282,1.213616712,1.231737283,12.18358832
720,2024,720,-0.356596777,1.138788242,1.193314678,12.16666667
721,2024,721,-0.366942139,-1.193444203,1.248581435,12.14979196
722,2024,722,2.255196255,0.296263912,2.274573027,12.13296399
723,2024,723,0.546174978,2.576621166,2.633872385,12.11618257
724,2024,724,-1.214836332,1.148222563,1.671598746,12.09944751
725,2024,725,-0.201273322,0.670813784,0.700358539,12.08275862
726,2024,726,0.579671375,-0.638744068,0.862561817,12.0661157
727,2024,727,0.873924304,-2.220986858,2.386739683,12.04951857
728,2024,728,4.283494856,3.686699522,5.651555675,12.03296703
729,2024,729,-4.494818661,5.082042905,6.784582145,12.01646091
730,2024,730,-9.298355929,-9.329905021,13.17218853,12
731,2024,731,5.096622173,-2.007337165,5.477678347,11.98358413
732,2024,732,0.736315087,3.120243047,3.205943945,11.96721311
733,2024,733,-2.089165414,-2.657798066,3.380606852,11.95088677
734,2024,734,-0.253999535,0.282114008,0.379610428,11.9346049
735,2024,735,-1.26892014,-1.200005329,1.746473908,11.91836735
736,2024,736,-1.026056828,-2.075142702,2.314953531,11.90217391
737,2024,737,-0.179327574,-0.478989376,0.511457917,11.88602442
738,2024,738,0.091484146,0.442495056,0.451853099,11.8699187
739,2024,739,-0.720269256,-0.135725128,0.732945504,11.85385656
